1	9	0.10382812	0.09046675	0.1054081	0.09496048	0.098482296	0.10402276	0.10560525	0.097128496	0.09934024	0.10075748
2	2	0.10511757	0.08928387	0.11643058	0.084951565	0.09652087	0.108225524	0.10053328	0.09709476	0.097114176	0.10472783
3	1	0.103108086	0.09360397	0.10806612	0.091057144	0.098875396	0.10830287	0.09598708	0.10101976	0.09638512	0.10359446
4	1	0.10074223	0.09464434	0.10531688	0.09312274	0.099889226	0.108388014	0.095689386	0.101375125	0.097252324	0.10357973
5	6	0.10386221	0.09224829	0.105036415	0.0925264	0.09864737	0.1034277	0.102346964	0.098724484	0.09960592	0.103574224
6	1	0.10265699	0.09288446	0.10892617	0.092447974	0.099126056	0.10707383	0.09752027	0.10053915	0.09619422	0.102630876
7	4	0.10138608	0.09369018	0.10702732	0.093751624	0.09860017	0.109028436	0.099632636	0.09934626	0.096388355	0.10114892
8	6	0.10438373	0.08991089	0.11080944	0.08891873	0.1002986	0.10735531	0.10010918	0.09835802	0.09824109	0.10161501
9	5	0.109201655	0.087867774	0.10928829	0.09037539	0.09825257	0.10569246	0.10158344	0.0965514	0.095207535	0.10597949
10	7	0.1076824	0.08720705	0.10810998	0.09026092	0.099092886	0.10437689	0.10565617	0.096405104	0.097364865	0.10384376
11	4	0.10369968	0.091828756	0.10954723	0.09126977	0.09764199	0.10546314	0.09993368	0.097311415	0.09944086	0.10386345
12	5	0.10587425	0.08586644	0.1079079	0.093276836	0.097506955	0.10506413	0.10685841	0.095625155	0.09936006	0.102659866
13	7	0.10806597	0.08832065	0.10626434	0.09010753	0.09857615	0.104854144	0.10118253	0.09948297	0.09893565	0.104210064
14	3	0.104085565	0.09380242	0.10846397	0.08992324	0.099455796	0.10753602	0.09381436	0.1007366	0.09845435	0.10372764
15	4	0.10577702	0.089457616	0.11317599	0.08740298	0.09571315	0.10725241	0.09860576	0.09743771	0.09931279	0.105864555
16	1	0.0987649	0.09713734	0.106845	0.0937204	0.099458195	0.106754825	0.09714948	0.10079396	0.096215434	0.10316047
17	2	0.10180262	0.094589025	0.10706486	0.09134099	0.099213645	0.10397233	0.10047772	0.09924139	0.09831348	0.10398393
18	4	0.10574278	0.092831895	0.10993801	0.085998185	0.09915832	0.105579704	0.099589504	0.0991758	0.09862862	0.10335711
19	8	0.107087746	0.09004245	0.10625958	0.093680575	0.09656731	0.10323527	0.10316022	0.09666025	0.09879835	0.10450827
20	0	0.10399447	0.09354219	0.10844547	0.08854668	0.09866964	0.10831286	0.09655228	0.10075922	0.097958095	0.10321906
21	2	0.10257892	0.09551539	0.108282916	0.08945826	0.097684786	0.10499631	0.10018417	0.09805966	0.09738123	0.10585839
22	5	0.108929634	0.08482472	0.11091618	0.08871573	0.098045744	0.106498644	0.1023918	0.095964365	0.10024148	0.10347164
23	7	0.109822296	0.08529608	0.11256997	0.09020428	0.09613268	0.10533455	0.10226954	0.09336972	0.10003834	0.10496249
24	9	0.112438716	0.08281002	0.10978715	0.09179629	0.096078604	0.106691785	0.10612951	0.09485259	0.095618494	0.10379693
25	1	0.10030475	0.09551741	0.10548639	0.09187567	0.09919505	0.10845302	0.09678119	0.10234042	0.09640698	0.103639066
26	4	0.10258568	0.093457274	0.10710173	0.09458905	0.098858155	0.10771593	0.09906675	0.09695833	0.096477956	0.10318914
27	6	0.10207613	0.09461443	0.111213036	0.0885224	0.095036745	0.10790738	0.09933889	0.099394105	0.095945545	0.10595132
28	0	0.10072289	0.093429424	0.11309188	0.08865937	0.0939865	0.113461465	0.093212835	0.1035438	0.095254324	0.10463755
29	9	0.10561179	0.08814325	0.10403172	0.09274661	0.0992608	0.1028663	0.105350375	0.098628275	0.09813311	0.10522783
30	3	0.09964801	0.09463036	0.11001648	0.09137806	0.09513781	0.10883368	0.09768795	0.1017173	0.09572866	0.10522172
31	8	0.10618785	0.090431534	0.10845113	0.08733676	0.096729815	0.105007894	0.10270762	0.09788304	0.10022727	0.10503702
32	8	0.10344868	0.0891287	0.10587412	0.09417635	0.09952735	0.105226785	0.10375379	0.09906332	0.0960548	0.10374617
33	3	0.101434276	0.09637608	0.10617538	0.09111055	0.101548366	0.10506258	0.09685607	0.10100644	0.09482848	0.105601795
34	3	0.102965645	0.09155547	0.11030802	0.089706115	0.0958857	0.107476935	0.09794026	0.10083199	0.09809559	0.105234355
35	8	0.10616495	0.08824935	0.10518515	0.092296444	0.10008858	0.103405006	0.10212639	0.09774356	0.09781778	0.10692281
36	0	0.10105081	0.09465348	0.10639587	0.09194973	0.09927033	0.1040054	0.101590075	0.09883576	0.09877849	0.10347003
37	7	0.11088444	0.08240161	0.11142892	0.09027135	0.09719106	0.1049626	0.10645216	0.094579846	0.09866372	0.10316429
38	5	0.10584721	0.09004184	0.104507245	0.094060495	0.098635025	0.104195215	0.101823494	0.09855396	0.09881621	0.10351926
39	7	0.11219035	0.08348365	0.11229477	0.08876704	0.09584013	0.10615267	0.10770672	0.09293288	0.09686521	0.1037667
40	9	0.10776391	0.08772932	0.1075057	0.09230483	0.09701332	0.104701355	0.10625607	0.09718009	0.09854863	0.100996695
41	6	0.103357054	0.093976945	0.10903697	0.08611616	0.09858494	0.105871744	0.10145064	0.09906449	0.0979668	0.104574285
42	1	0.10092431	0.093669474	0.1082993	0.090555444	0.10025592	0.10817884	0.09445975	0.1017389	0.09732567	0.104592375
43	3	0.10089706	0.09414412	0.113051124	0.089648195	0.09508693	0.1078833	0.09636212	0.100329585	0.09777092	0.104826555
44	7	0.1097059	0.084186144	0.111367345	0.09170049	0.09605724	0.1026902	0.10627237	0.09512765	0.09832651	0.10456611
45	6	0.102665395	0.09472326	0.109883405	0.08853169	0.09621799	0.10680641	0.09872622	0.0994011	0.09784882	0.10519575
46	7	0.10322886	0.09085073	0.10643763	0.0965313	0.097990185	0.10340315	0.10815767	0.095398754	0.0969951	0.101006545
47	2	0.10332109	0.09438362	0.10857961	0.090787135	0.09697808	0.10621304	0.09836517	0.09831601	0.09871768	0.10433859
48	1	0.10135768	0.095179945	0.10978952	0.09082034	0.098907	0.106447265	0.09538762	0.10125585	0.097842224	0.10301252
49	2	0.10201418	0.09430344	0.106469855	0.092252366	0.099390484	0.103844255	0.10116572	0.0982259	0.09763859	0.10469525
50	2	0.10273511	0.094261296	0.10922164	0.09011275	0.097048566	0.10651356	0.09897324	0.099326216	0.09897961	0.102827966
51	4	0.10379701	0.095572434	0.11166745	0.08457068	0.09837971	0.10386498	0.10120454	0.095551796	0.097677045	0.10771432
52	4	0.10192565	0.09333429	0.10584146	0.09416914	0.09896281	0.10517863	0.10078316	0.09717615	0.09904423	0.10358447
53	5	0.10510275	0.08609904	0.10861025	0.09012788	0.09757534	0.1058468	0.10317062	0.09821393	0.10147465	0.10377877
54	8	0.10262453	0.09580762	0.11216088	0.08409225	0.099178895	0.10690826	0.09923581	0.097945936	0.096495695	0.10555011
55	2	0.10362442	0.0933219	0.108238794	0.09033087	0.09692704	0.10686569	0.098378085	0.100635074	0.09890759	0.10277048
56	2	0.102331705	0.095282845	0.10950217	0.08846693	0.096872136	0.10521892	0.100007735	0.098058365	0.09670784	0.107551344
57	8	0.1090166	0.08714757	0.10611886	0.088240586	0.09936795	0.10350617	0.10326208	0.098269194	0.098688066	0.10638298
58	4	0.103125475	0.09212975	0.110875994	0.09080035	0.09696121	0.10664404	0.10102937	0.098241016	0.09723334	0.10295946
59	8	0.1113143	0.08431542	0.109611325	0.08971822	0.096619986	0.10571261	0.10340841	0.09790265	0.09598492	0.10541211
60	0	0.101923704	0.09772438	0.105805084	0.09246125	0.100370534	0.104017824	0.09893292	0.1007419	0.09753866	0.10048377
61	7	0.10721213	0.08704814	0.10845915	0.09447507	0.095982365	0.10412709	0.10702448	0.09527148	0.098868474	0.1015316
62	7	0.10944359	0.087787695	0.10865869	0.09220864	0.097296484	0.10433103	0.10284185	0.095184274	0.0986275	0.1036202
63	8	0.10857518	0.08842007	0.10911347	0.087343715	0.0989391	0.105556525	0.103684686	0.09560565	0.09782916	0.10493238
64	5	0.106355086	0.0876487	0.10687592	0.09308099	0.09839276	0.10427874	0.10376608	0.097234294	0.09836568	0.10400173
65	1	0.10261952	0.09490373	0.10637889	0.09131778	0.09930941	0.108164445	0.09659426	0.10030532	0.09618025	0.10422636
66	1	0.10017281	0.0962533	0.10527851	0.09373147	0.10183846	0.103977025	0.09698336	0.10214802	0.09764555	0.101971515
67	2	0.10169321	0.09501452	0.105871424	0.09431405	0.09914611	0.10530494	0.09922256	0.09905769	0.098463096	0.10191244
68	3	0.10027021	0.09454123	0.10937232	0.09011151	0.09628331	0.10982702	0.0948431	0.10230767	0.096134335	0.10630931
69	9	0.10651733	0.08878649	0.10454704	0.09345339	0.09983774	0.10416403	0.10090815	0.10033971	0.09748993	0.10395617
70	8	0.105256796	0.0915157	0.107025474	0.087083556	0.09762263	0.10475929	0.103815794	0.09804374	0.09998453	0.10489251
71	7	0.107093446	0.08686577	0.106632315	0.09285654	0.097412616	0.10462949	0.10740259	0.09712639	0.09852586	0.10145497
72	0	0.1004235	0.09935764	0.10467622	0.09427916	0.10110447	0.10371129	0.09827275	0.100864574	0.09604495	0.10126543
73	2	0.1034972	0.09590869	0.11074901	0.08629141	0.098067135	0.106064886	0.099584855	0.095707804	0.09733215	0.10679681
74	6	0.10207001	0.09539615	0.113008216	0.08683284	0.09416297	0.10977488	0.097583085	0.10111113	0.095785074	0.10427564
75	2	0.1067842	0.090386935	0.110098325	0.089129545	0.09663486	0.10640481	0.10094751	0.097315185	0.09927727	0.10302132
76	3	0.101079166	0.09839427	0.10505885	0.09391245	0.09937067	0.103666775	0.096919276	0.10003889	0.099385284	0.1021743
77	1	0.099674016	0.094971836	0.106550545	0.09231774	0.10087802	0.10789076	0.097082414	0.10074824	0.09696087	0.102925494
78	2	0.10258906	0.092371725	0.115007795	0.085799076	0.095097326	0.109086394	0.09935329	0.09783703	0.097186826	0.105671465
79	8	0.110039234	0.0867463	0.10718099	0.09321436	0.09694348	0.10322381	0.106622726	0.095641606	0.09601468	0.10437274
80	4	0.10315445	0.09479863	0.11112471	0.08785246	0.09737576	0.10644842	0.09909281	0.098342985	0.097667806	0.10414194
81	1	0.10000726	0.097979985	0.103972144	0.09503421	0.101727754	0.10399419	0.09808112	0.10036492	0.0958896	0.10294886
82	8	0.10714392	0.08943036	0.10771086	0.08716077	0.09925809	0.103178956	0.10292435	0.09833643	0.09981144	0.10504485
83	5	0.104441166	0.08846503	0.106654406	0.092242844	0.09911877	0.104258746	0.108948946	0.09358708	0.10021717	0.10206582
84	9	0.10874195	0.08611305	0.10886208	0.08751642	0.099155284	0.1066049	0.10265159	0.0989586	0.098626584	0.10276951
85	5	0.11049783	0.08503691	0.10853604	0.08905183	0.09789413	0.10512711	0.10521583	0.09691754	0.096945256	0.10477759
86	0	0.10240667	0.09515131	0.11165626	0.08664151	0.09824099	0.10820418	0.09773916	0.09990729	0.09757638	0.10247622
87	3	0.1015172	0.093964584	0.110193	0.088922165	0.09673167	0.10983852	0.09450352	0.10258316	0.09696531	0.10478086
88	2	0.106590986	0.08872261	0.11176489	0.085951835	0.09835879	0.10684196	0.10099482	0.09827582	0.10011899	0.10237931
89	0	0.10247258	0.09439653	0.10936025	0.087132856	0.09918034	0.10742708	0.09769014	0.09897452	0.099529	0.103836656
90	6	0.10446578	0.09476794	0.10856917	0.088336594	0.09739031	0.10582603	0.09975567	0.09683449	0.098214604	0.105839394
91	5	0.1083483	0.08389132	0.10670304	0.09073314	0.096587956	0.10657656	0.10750218	0.097702295	0.09762474	0.104330435
92	3	0.10069793	0.09742294	0.10362225	0.09655427	0.10067878	0.10454292	0.09740478	0.10018863	0.098633826	0.10025372
93	6	0.103330046	0.09156292	0.11109058	0.08805221	0.09688774	0.10724481	0.09939399	0.09850589	0.0978865	0.1060453
94	7	0.11030709	0.08505046	0.11033942	0.08883584	0.097047165	0.10508367	0.10475419	0.09385936	0.10029342	0.10442939
95	1	0.10206561	0.094532944	0.10673005	0.09241776	0.099353015	0.107726604	0.096180454	0.10124153	0.096816935	0.10293508
96	8	0.10778585	0.08495105	0.10935884	0.090024196	0.09668024	0.10520102	0.106909916	0.09547511	0.097785704	0.10582806
97	0	0.102349825	0.095508896	0.10524674	0.09438068	0.09932847	0.1040917	0.09964725	0.098812476	0.09813248	0.102501445
98	1	0.10072068	0.09663964	0.10724132	0.09302021	0.09966111	0.10696779	0.0955343	0.100622274	0.09721905	0.102373675
99	4	0.10454175	0.09105468	0.113250196	0.08711621	0.0970187	0.106109984	0.101247765	0.09751279	0.09819724	0.10395071
100	2	0.10213494	0.090641856	0.11493576	0.08900269	0.094496466	0.10851289	0.100440785	0.09807232	0.097994484	0.10376782
101	3	0.099869035	0.094646424	0.109586045	0.0897015	0.09922065	0.11111381	0.094643675	0.10187088	0.095583625	0.103764385
102	6	0.10419982	0.09231778	0.110706955	0.08962166	0.09745685	0.10743815	0.097681135	0.09883351	0.09893849	0.102805704
103	7	0.10639098	0.08690631	0.109208316	0.09235368	0.09773549	0.103649706	0.10421825	0.09739739	0.0987388	0.103401065
104	2	0.103427865	0.0936209	0.10946091	0.090419635	0.09732033	0.10748369	0.0978625	0.09874985	0.09912502	0.10252928
105	7	0.10930164	0.086255714	0.10946175	0.08998347	0.097404204	0.10454818	0.1057086	0.09426891	0.09833734	0.10473024
106	8	0.10533763	0.09333846	0.10459438	0.09062369	0.09967226	0.102697134	0.10162051	0.09853741	0.099519454	0.104059085
107	5	0.10957129	0.08646035	0.10700697	0.08963517	0.09902387	0.10772727	0.100209765	0.09727034	0.097113214	0.105981715
108	9	0.105850875	0.08774644	0.10614539	0.09491942	0.10012815	0.1032166	0.10445157	0.09711298	0.0989142	0.101514354
109	9	0.10795921	0.09396289	0.10631629	0.09095878	0.09931948	0.104295254	0.10284375	0.09577676	0.10060089	0.097966686
110	4	0.10204466	0.092989944	0.111913405	0.09015823	0.097043	0.107423514	0.099616915	0.09992601	0.096955255	0.10192904
111	2	0.10528016	0.09338578	0.10896945	0.0897485	0.0984596	0.105404034	0.098504715	0.09892579	0.09916306	0.10215887
112	5	0.10912667	0.08288369	0.109425366	0.08908506	0.09632	0.10646465	0.10633369	0.097732134	0.09959354	0.10303523
113	7	0.108788386	0.08675686	0.10932022	0.088352144	0.09850914	0.104650214	0.10361093	0.09796946	0.097148366	0.10489422
114	0	0.10174431	0.09295101	0.10713753	0.089619726	0.100054726	0.10663843	0.09927589	0.10121494	0.0977816	0.103581816
115	5	0.105246246	0.09196419	0.10401615	0.09236381	0.101944655	0.103157125	0.10829593	0.09473524	0.09826487	0.10001183
116	2	0.1045372	0.092835024	0.113245256	0.087100856	0.09791737	0.10650719	0.10079704	0.09720975	0.0949483	0.10490204
117	8	0.10897047	0.08939252	0.1067756	0.0931715	0.09811468	0.10255703	0.100454435	0.09796155	0.09976133	0.10284084
